synthetic_case_id,split,coverage,critical_coverage,matched_chunks,id_conflicts,amount_conflicts,date_conflicts,status_conflicts,identity_coverage,label,synthetic
SYNTHETIC-01189,held_out_test,0.4090503039213078,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01190,held_out_test,0.20723566301837099,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01191,train,0.12654812484526407,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01192,train,0.4348669985695707,1.0,5.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01193,train,0.8185656946381853,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01194,train,0.4299360706942341,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01195,validation,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01196,held_out_test,0.9109055385831593,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01197,held_out_test,0.8357095776887877,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01198,held_out_test,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01199,validation,1.0,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01200,train,0.11226611207983882,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01201,train,0.5035182890882198,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01202,held_out_test,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01203,held_out_test,0.21044708304652204,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01204,held_out_test,0.03633066090196221,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01205,validation,0.4705503315294187,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01206,train,0.9076868152934973,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01207,held_out_test,0.9562361785487963,1.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01208,train,0.41658020699379344,1.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01209,train,0.5824205064729329,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01210,train,0.6923504333046271,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01211,train,0.34739520994926787,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01212,validation,0.7826096255660452,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01213,validation,0.596900671677228,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01214,validation,0.3096239916964166,1.0,8.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01215,train,0.7819304533567327,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01216,validation,0.6380561212476678,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01217,held_out_test,0.7048272287744485,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01218,train,0.0,1.0,4.0,0.0,0.0,1.0,1.0,1.0,0,True
SYNTHETIC-01219,train,0.3523478534542396,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01220,train,0.47827971163014127,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01221,validation,0.7535970723872791,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01222,train,0.2508711312891821,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01223,held_out_test,0.6190930913594801,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01224,train,0.5554392435605239,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01225,held_out_test,0.9849239932022902,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01226,train,0.38771460262068985,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01227,train,0.3388284030891077,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01228,validation,0.5044032309456675,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01229,validation,0.5137801275782751,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01230,validation,0.23971233186073224,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01231,train,0.86350049559338,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01232,train,0.24942374253840383,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01233,validation,0.9110118979303597,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01234,train,0.09032855677723284,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01235,train,0.7954188290994909,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01236,train,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01237,validation,0.6249249426161181,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01238,held_out_test,0.3881897655388562,1.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01239,train,0.6467061769207201,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01240,train,0.8099026074326144,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01241,train,0.8663687374732122,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01242,train,0.1403488578481911,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01243,train,0.9791088035203618,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01244,train,0.9497822815235981,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01245,train,0.5178255807961342,1.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01246,validation,0.5154133336112998,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01247,train,0.49178527361216867,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01248,train,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-01249,held_out_test,0.25712878663393757,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01250,held_out_test,0.26921764150857175,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01251,train,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01252,train,0.8721839128468709,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01253,held_out_test,0.2012878267957595,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01254,train,0.3227433849640222,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01255,train,0.07410747626782527,0.0,5.0,1.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01256,train,1.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01257,validation,0.9155334095397217,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01258,validation,0.4236919408214434,0.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01259,held_out_test,0.23484791828177265,1.0,6.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01260,train,0.526092064589484,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01261,train,0.9439005868267073,1.0,4.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01262,train,0.15637682028196934,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01263,train,0.47693732421619794,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01264,held_out_test,0.5967355510955514,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01265,train,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01266,held_out_test,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01267,train,1.0,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01268,train,0.5536813998255936,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01269,train,0.8500390343098728,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01270,train,0.5944696538980401,1.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01271,train,0.507637204804632,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-01272,held_out_test,0.6801905107141384,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01273,held_out_test,0.031375207702592,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01274,train,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01275,validation,0.4015593648443889,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01276,train,0.714597028236626,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01277,train,0.21368291552662952,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-01278,train,0.8721634167243747,1.0,8.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01279,validation,0.39205300818622474,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0,True
SYNTHETIC-01280,train,0.2747222446664799,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01281,validation,0.9671110496210122,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01282,held_out_test,0.239927944166146,1.0,5.0,0.0,0.0,0.0,1.0,0.5,0,True
SYNTHETIC-01283,validation,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01284,held_out_test,0.8148623682778324,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01285,held_out_test,0.42945328620367745,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01286,train,0.8942317138935818,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01287,held_out_test,0.5785589423853486,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01288,validation,0.593068758003361,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01289,held_out_test,0.4700941790329085,1.0,6.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01290,validation,0.5388014572405114,1.0,8.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01291,train,0.012608252824581036,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01292,train,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01293,train,0.7474487569527661,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01294,train,0.5046661500514034,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01295,train,0.055823657871185414,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01296,train,0.6119916590373943,1.0,3.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01297,train,0.7689841080012598,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01298,held_out_test,0.8448933102543164,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01299,train,0.38772869351005873,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01300,held_out_test,0.1874232035123125,0.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01301,held_out_test,0.5841080761963477,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01302,held_out_test,0.1261048021851155,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01303,train,0.7169530866217974,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01304,validation,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01305,held_out_test,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01306,held_out_test,0.23158538444568602,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01307,train,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01308,train,0.20165971317300158,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01309,held_out_test,0.10414193858712183,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01310,validation,0.7454935654921827,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01311,held_out_test,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01312,train,0.6798366053971509,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01313,train,0.9414548822468116,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01314,train,0.5219381346807135,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01315,validation,0.11820970919837452,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01316,train,0.1709317893713763,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01317,train,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01318,validation,0.2299478131207602,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01319,validation,0.6292218755304656,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01320,train,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01321,train,0.859119993179439,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01322,train,0.8029478420193121,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01323,train,0.8847943154258848,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01324,train,0.4978188742785026,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01325,validation,0.9636453432721716,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01326,validation,0.9305126104031485,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01327,train,0.5405093115743916,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01328,train,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01329,train,0.7416667956629212,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01330,train,0.7826548349174941,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01331,train,0.7791699664649989,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01332,train,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01333,train,0.3263172574592884,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01334,validation,0.6149943920418148,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01335,train,0.10186154355010094,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01336,held_out_test,0.4659227247987275,1.0,8.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01337,train,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01338,train,0.5994791780604573,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01339,train,0.741527259078256,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01340,held_out_test,0.22800199813859084,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01341,train,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01342,train,0.6031086208202816,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01343,train,0.7863366245701017,1.0,7.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01344,held_out_test,1.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01345,train,0.8895652735613713,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01346,held_out_test,0.3599421038945044,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01347,held_out_test,0.5426177601204831,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01348,validation,0.44560215427707695,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01349,validation,0.734597462514596,1.0,4.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01350,train,0.6832156276124749,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01351,train,0.7185949403719155,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01352,train,0.0,1.0,7.0,0.0,1.0,0.0,1.0,1.0,0,True
SYNTHETIC-01353,train,0.48666563347875613,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01354,train,0.595632347038945,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01355,train,0.6967907522827703,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01356,validation,0.40364333357533566,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01357,held_out_test,0.2835730930667796,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01358,train,0.7728069406906451,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01359,train,0.7435096827488092,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01360,train,0.0423871360904458,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01361,train,0.12981609911301112,0.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01362,held_out_test,0.25572346417178005,0.0,4.0,0.0,1.0,0.0,0.0,0.5,0,True
SYNTHETIC-01363,train,0.8024388556317655,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01364,train,0.7817743086083797,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01365,train,0.8086419155463308,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01366,validation,0.06761247607037929,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01367,held_out_test,0.009423867470201186,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01368,held_out_test,0.9684153597045472,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01369,train,0.06144036431378075,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-01370,validation,0.6223404538520747,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01371,train,0.49862571095388414,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01372,validation,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01373,validation,0.5530834000116238,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0,True
SYNTHETIC-01374,held_out_test,0.18316261555613353,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01375,train,0.3362644557874137,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01376,held_out_test,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01377,validation,0.7285747799098826,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01378,validation,0.37487095898247047,1.0,7.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01379,train,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01380,train,0.5966481870148003,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01381,validation,0.4405594019419843,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01382,validation,0.7000209254018712,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01383,validation,0.8160205924747421,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01384,train,0.6159877716821839,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01385,train,0.6887357849635465,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01386,validation,0.9723873687762117,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01387,train,0.23984834566561028,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01388,train,0.8259593254229088,0.0,6.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01389,validation,0.678802800580585,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01390,validation,0.3262080615683901,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01391,train,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01392,train,0.3786823290529351,1.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01393,validation,0.979213041179491,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01394,validation,0.0958233022506087,0.0,4.0,1.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01395,train,0.6642745361325969,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0,True
SYNTHETIC-01396,train,0.14827691403574172,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01397,validation,0.5896610485879578,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01398,validation,0.4085885098586068,1.0,6.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01399,train,0.7943225017332974,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01400,train,0.04218140163753176,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01401,validation,0.5016599968537518,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01402,train,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01403,held_out_test,0.7997809728433829,1.0,7.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01404,held_out_test,0.8800069033301139,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01405,train,0.7996036699100582,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01406,validation,0.766189611710699,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01407,train,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01408,train,0.4684349246698083,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01409,validation,0.32183615818014283,0.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01410,train,0.3774815721220047,1.0,5.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01411,train,0.16854764752672807,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01412,validation,0.6710657657157578,0.0,8.0,1.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01413,train,0.38232419810914026,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01414,train,0.3719095575566441,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01415,train,0.3427597629042021,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01416,train,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01417,train,0.6335764706607997,1.0,6.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01418,validation,0.7289351805302324,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,True
SYNTHETIC-01419,train,0.7645300985215058,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01420,held_out_test,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01421,train,0.3445315428789052,1.0,5.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-01422,train,1.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01423,train,0.648384132794048,1.0,8.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01424,train,0.9325228216983138,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01425,held_out_test,0.8139134876360714,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01426,held_out_test,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01427,train,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01428,held_out_test,0.8757741682782152,1.0,6.0,1.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01429,train,0.8267606108037328,0.0,8.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01430,validation,0.3862323693475503,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0,True
SYNTHETIC-01431,held_out_test,0.009443554966998684,0.0,3.0,1.0,0.0,0.0,0.0,0.5,0,True
SYNTHETIC-01432,validation,0.4636473162593202,0.0,8.0,0.0,0.0,1.0,0.0,0.5,0,True
SYNTHETIC-01433,train,1.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0,True
SYNTHETIC-01434,train,0.45489517624047565,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01435,held_out_test,0.2729524239930472,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01436,validation,0.8174174147596885,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01437,train,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01438,validation,0.06806058649632132,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0,True
SYNTHETIC-01439,held_out_test,0.443633837417865,1.0,5.0,0.0,0.0,0.0,0.0,1.0,1,True
SYNTHETIC-01440,held_out_test,0.013772945668733156,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0,True
